CODEX_ID,X_centroid,Y_centroid,Sample,leiden_R,phenotype
CODEX_9151-1,4214.06044,3364.71978,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_9152-1,4380.382353,3364.923529,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9153-1,6030.753012,3366.873494,D10_batch_2_Sample,5,Hepatocyte
CODEX_9154-1,1172.584507,3368.119718,D10_batch_2_Sample,6,Non-immune cells
CODEX_9155-1,3323.134146,3369.329268,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9156-1,3517.0,3367.25,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9157-1,4709.417647,3368.947059,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9158-1,6399.0,3368.307692,D10_batch_2_Sample,5,likely-CD11b+Ly6C+ myeloid cells
CODEX_9159-1,169.6813285,3363.354578,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9160-1,1724.260736,3369.628834,D10_batch_2_Sample,6,Non-immune cells
CODEX_9161-1,2873.225275,3370.302198,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9162-1,3846.800752,3371.703008,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9163-1,4100.358156,3373.053191,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_9164-1,4651.365979,3372.582474,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9165-1,5680.029412,3373.852941,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9166-1,722.4134615,3375.134615,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9167-1,1564.153846,3374.288462,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9168-1,1692.531008,3373.306202,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9169-1,4298.369159,3374.03271,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9170-1,4418.081395,3374.918605,D10_batch_2_Sample,6,Non-immune cells
CODEX_9171-1,5725.106061,3373.469697,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9172-1,5815.535714,3374.107143,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9173-1,6664.863636,3376.519139,D10_batch_2_Sample,5,Hepatocyte
CODEX_9174-1,1298.5,3376.5,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9175-1,1913.864103,3375.935897,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9176-1,4497.421569,3377.460784,D10_batch_2_Sample,6,Tumor cells
CODEX_9177-1,6561.92069,3377.451724,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9178-1,2284.120853,3378.35782,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9179-1,4951.529703,3378.143564,D10_batch_2_Sample,6,Non-immune cells
CODEX_9180-1,5573.503534,3378.337456,D10_batch_2_Sample,6,Non-immune cells
CODEX_9181-1,5764.485765,3378.998221,D10_batch_2_Sample,"1-2-3,2",Endomucin
CODEX_9182-1,5976.5,3377.5,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9183-1,793.5808511,3380.857447,D10_batch_2_Sample,6,Non-immune cells
CODEX_9184-1,1381.808271,3385.68797,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9185-1,1454.791262,3380.558252,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9186-1,2110.034247,3380.719178,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9187-1,2993.116114,3379.864929,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9188-1,4559.5,3379.227273,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9189-1,6087.288382,3380.176349,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9190-1,2326.415254,3382.788136,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9191-1,4059.798851,3383.431034,D10_batch_2_Sample,6,Non-immune cells
CODEX_9192-1,5603.666667,3382.166667,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9193-1,5631.236842,3382.195906,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9194-1,331.4239766,3384.032164,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9195-1,463.8522267,3384.402834,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9196-1,1952.320896,3384.679104,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9197-1,5142.214286,3384.668067,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9198-1,1147.042373,3386.033898,D10_batch_2_Sample,6,Non-immune cells
CODEX_9199-1,1416.345238,3387.416667,D10_batch_2_Sample,6,CD11b+ myeloid cells
CODEX_9200-1,4157.703704,3386.055556,D10_batch_2_Sample,"1-2-3,1",Tumor cells
CODEX_9201-1,5658.802521,3384.457983,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9202-1,5835.30303,3385.909091,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9203-1,6482.396104,3388.214286,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9204-1,4135.464286,3391.619048,D10_batch_2_Sample,"1-2-3,1",F4-80+ macrophage
CODEX_9205-1,5228.05,3389.125,D10_batch_2_Sample,6,Non-immune cells
CODEX_9206-1,6416.97191,3384.477528,D10_batch_2_Sample,5,CD11b+Ly6C+ myeloid cells
CODEX_9207-1,402.425,3389.575,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9208-1,2041.84375,3390.3125,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9209-1,3191.546296,3391.12037,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9210-1,3398.263441,3389.424731,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9211-1,4833.78,3391.5,D10_batch_2_Sample,5,Hepatocyte
CODEX_9212-1,5455.848571,3390.077143,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9213-1,1350.308219,3393.020548,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9214-1,2385.161972,3392.176056,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9215-1,2425.129393,3396.806709,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9216-1,3316.5,3390.5,D10_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_9217-1,3743.716667,3393.85,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9218-1,4263.688119,3391.410891,D10_batch_2_Sample,6,Non-immune cells
CODEX_9219-1,4680.05642,3391.013619,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9220-1,6691.951429,3392.614286,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9221-1,116.4417989,3394.886243,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9222-1,284.0907591,3392.282178,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9223-1,1031.03211,3395.821101,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9224-1,1831.945545,3396.361386,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9225-1,3032.985294,3393.838235,D10_batch_2_Sample,5,CD11b+ myeloid cells
CODEX_9226-1,3989.041436,3394.378453,D10_batch_2_Sample,6,Non-immune cells
CODEX_9227-1,4014.159864,3395.629252,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9228-1,4087.409091,3403.202479,D10_batch_2_Sample,"1-2-3,1",pH2AX+PD1+CD4+ T cells
CODEX_9229-1,3227.134146,3395.904878,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9230-1,3345.86,3396.073333,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9231-1,3610.035714,3397.285714,D10_batch_2_Sample,5,Hepatocyte
CODEX_9232-1,5327.166667,3396.867521,D10_batch_2_Sample,6,Tumor cells
CODEX_9233-1,5427.243017,3396.980447,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9234-1,6322.114907,3395.381988,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9235-1,206.059633,3397.784404,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9236-1,1087.959119,3397.927673,D10_batch_2_Sample,6,Non-immune cells
CODEX_9237-1,3480.593023,3398.569767,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9238-1,4113.36,3400.64,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_9239-1,4364.766667,3398.473333,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9240-1,4788.285714,3401.214286,D10_batch_2_Sample,5,T cells
CODEX_9241-1,6604.78692,3398.280591,D10_batch_2_Sample,"1-2-3,2",CD11b+ myeloid cells
CODEX_9242-1,3498.061644,3399.212329,D10_batch_2_Sample,6,Non-immune cells
CODEX_9243-1,3692.274194,3401.693548,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9244-1,3882.22093,3401.94186,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9245-1,740.3484848,3401.015152,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9246-1,2246.188073,3403.16055,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9247-1,4493.409091,3402.681818,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9248-1,4910.678571,3402.821429,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9249-1,5616.982759,3400.413793,D10_batch_2_Sample,"1-2-3,1",Endomucin
CODEX_9250-1,5701.954545,3400.909091,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9251-1,5980.576923,3401.884615,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9252-1,6453.297927,3401.536269,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9253-1,4247.0,3403.586207,D10_batch_2_Sample,6,Non-immune cells
CODEX_9254-1,592.7653061,3406.459184,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9255-1,3266.337838,3406.256757,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_9256-1,3629.432203,3405.483051,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9257-1,5546.434426,3406.680328,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9258-1,3358.605263,3408.263158,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9259-1,5107.649758,3407.07971,D10_batch_2_Sample,6,Endomucin
CODEX_9260-1,6172.668224,3408.275701,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9261-1,2280.695652,3411.728261,D10_batch_2_Sample,6,Non-immune cells
CODEX_9262-1,3282.553333,3411.46,D10_batch_2_Sample,7,CD11b+ myeloid cells
CODEX_9263-1,3761.948276,3409.982759,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9264-1,4197.62,3410.233333,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9265-1,5236.717391,3409.76087,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9266-1,5511.505464,3409.931694,D10_batch_2_Sample,6,Non-immune cells
CODEX_9267-1,6387.735849,3409.877358,D10_batch_2_Sample,"1-2-3,2",Tumor cells
CODEX_9268-1,484.7298851,3411.672414,D10_batch_2_Sample,"1-2-3,1",Non-immune cells
CODEX_9269-1,970.5099834,3412.237105,D10_batch_2_Sample,6,Tumor cells
CODEX_9270-1,2218.123711,3412.469072,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9271-1,2629.715686,3412.892157,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9272-1,2912.872881,3416.674334,D10_batch_2_Sample,5,Endomucin
CODEX_9273-1,3847.511236,3412.140449,D10_batch_2_Sample,6,Non-immune cells
CODEX_9274-1,4061.465517,3410.706897,D10_batch_2_Sample,"1-2-3,1",T cells
CODEX_9275-1,4627.114035,3413.192982,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9276-1,5301.026316,3412.142105,D10_batch_2_Sample,6,Non-immune cells
CODEX_9277-1,5950.82967,3412.28022,D10_batch_2_Sample,"1-2-3,2",Non-immune cells
CODEX_9278-1,6656.729008,3410.347328,D10_batch_2_Sample,5,F4-80+ macrophage
CODEX_9279-1,1025.289474,3414.657895,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9280-1,3911.992537,3413.186567,D10_batch_2_Sample,"1-2-3,1",Hepatocyte
CODEX_9281-1,3950.745161,3414.474194,D10_batch_2_Sample,"1-2-3,2",Tumor cells
